id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,filename,link,image_path
36900,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Fossil Men White Dial Chronograph Watch FS4640,36900.jpg,http://assets.myntassets.com/v1/images/style/properties/f65c245c7b1aad76dc2d70c24afda059_images.jpg,/content/drive/MyDrive/project_ml_uas/images/36900.jpg
11179,Men,Accessories,Watches,Watches,Brown,Winter,2016.0,Casual,Carrera Men Leather strap dial and golden frame Brown Watches,11179.jpg,http://assets.myntassets.com/v1/images/style/properties/a36184bea02f108a6bc0f64109405bc4_images.jpg,/content/drive/MyDrive/project_ml_uas/images/11179.jpg
33689,Men,Footwear,Shoes,Casual Shoes,White,Winter,2012.0,Casual,Cobblerz Men White & Blue Casual Shoes,33689.jpg,http://assets.myntassets.com/v1/images/style/properties/bf4d52b553bb3ce0b3833a0cbcea7775_images.jpg,/content/drive/MyDrive/project_ml_uas/images/33689.jpg
41703,Women,Footwear,Shoes,Heels,Teal,Winter,2012.0,Casual,Catwalk Women Teal Wedges,41703.jpg,http://assets.myntassets.com/v1/images/style/properties/2fe5ab0e9cd0b468c88e52e4c615c8e8_images.jpg,/content/drive/MyDrive/project_ml_uas/images/41703.jpg
43204,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Men Black Dial Watch,43204.jpg,http://assets.myntassets.com/v1/images/style/properties/3a1d2c525d26c691181b577f69d8ef0f_images.jpg,/content/drive/MyDrive/project_ml_uas/images/43204.jpg
16760,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Spice Art Women Leatherette  Black Handbags,16760.jpg,http://assets.myntassets.com/v1/images/style/properties/58c17ea24926a8cd2d523a005c549e9b_images.jpg,/content/drive/MyDrive/project_ml_uas/images/16760.jpg
40990,Girls,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Palm Tree Girls Milan White Top,40990.jpg,http://assets.myntassets.com/v1/images/style/properties/b1ded201036aaff1bea218de976c6893_images.jpg,/content/drive/MyDrive/project_ml_uas/images/40990.jpg
33937,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,ADIDAS Men Polo Black T-shirt,33937.jpg,http://assets.myntassets.com/v1/images/style/properties/a2e30f82009e9e87f35c067b0649ccda_images.jpg,/content/drive/MyDrive/project_ml_uas/images/33937.jpg
10805,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Wrangler Men Rider Solid Black Shirts,10805.jpg,http://assets.myntassets.com/v1/images/style/properties/c04c85ccedfde72f861eb9e97c746182_images.jpg,/content/drive/MyDrive/project_ml_uas/images/10805.jpg
33109,Women,Footwear,Shoes,Heels,Pink,Winter,2015.0,Casual,Catwalk Women Pink Wedges,33109.jpg,http://assets.myntassets.com/v1/images/style/properties/389c3b0ebd8944768a425871ef818637_images.jpg,/content/drive/MyDrive/project_ml_uas/images/33109.jpg
59222,Women,Accessories,Watches,Watches,Maroon,Winter,2016.0,Casual,Titan Women Maroon Watch,59222.jpg,http://assets.myntassets.com/v1/images/style/properties/Titan-Women-Burgundy-Watch_958644a28fbeffee1c9ed06237d68bee_images.jpg,/content/drive/MyDrive/project_ml_uas/images/59222.jpg
29061,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,ADIDAS Women Printed White T-shirt,29061.jpg,http://assets.myntassets.com/v1/images/style/properties/989146301dcf6b46588af61044fef969_images.jpg,/content/drive/MyDrive/project_ml_uas/images/29061.jpg
12184,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Basics Men Red Slim Fit Checked Shirt,12184.jpg,http://assets.myntassets.com/v1/images/style/properties/a213a56cbd51637e03926312294023e1_images.jpg,/content/drive/MyDrive/project_ml_uas/images/12184.jpg
8831,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Spykar Men Navy Blue Polo T-Shirts,8831.jpg,http://assets.myntassets.com/v1/images/style/properties/81e4c91dea9a2826fdaa7fe9db877757_images.jpg,/content/drive/MyDrive/project_ml_uas/images/8831.jpg
28808,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Denizen Men Striped Black Shirt,28808.jpg,http://assets.myntassets.com/v1/images/style/properties/cd80c8c3512ef6446fa8476e3bed3285_images.jpg,/content/drive/MyDrive/project_ml_uas/images/28808.jpg
19445,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Quiksilver Men Grey Printed T-shirt,19445.jpg,http://assets.myntassets.com/v1/images/style/properties/e280364a7121236e79aab3dc3e0217a4_images.jpg,/content/drive/MyDrive/project_ml_uas/images/19445.jpg
5489,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Mr.Men Men's Grumpy Purple T-shirt,5489.jpg,http://assets.myntassets.com/v1/images/style/properties/0157647d660746750780b9c426d5a740_images.jpg,/content/drive/MyDrive/project_ml_uas/images/5489.jpg
42858,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,French Connection Women Brown Sling Bag,42858.jpg,http://assets.myntassets.com/v1/images/style/properties/dc156cf5bb6f7a00cd8cb19efc88d862_images.jpg,/content/drive/MyDrive/project_ml_uas/images/42858.jpg
47613,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Portia Women Brown Heels,47613.jpg,http://assets.myntassets.com/v1/images/style/properties/01f500f73b812dc08b97bcfa30be6855_images.jpg,/content/drive/MyDrive/project_ml_uas/images/47613.jpg
19389,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,ADIDAS Men Printed White Tshirt,19389.jpg,http://assets.myntassets.com/v1/images/style/properties/7a062f6dae212c34535b4180d5b31185_images.jpg,/content/drive/MyDrive/project_ml_uas/images/19389.jpg
31386,Men,Apparel,Topwear,Tshirts,Khaki,Summer,2012.0,Casual,Locomotive Men Khaki T-shirt,31386.jpg,http://assets.myntassets.com/v1/images/style/properties/252c217798c86c46dab7e7fbd96c6de5_images.jpg,/content/drive/MyDrive/project_ml_uas/images/31386.jpg
11704,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Lee Men Check Navy Blue Shirts,11704.jpg,http://assets.myntassets.com/v1/images/style/properties/51c025cee58a27232d1ef223858d4a64_images.jpg,/content/drive/MyDrive/project_ml_uas/images/11704.jpg
14518,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Formal,Mark Taylor Men Grey White & Light Brown Striped Shirt,14518.jpg,http://assets.myntassets.com/v1/images/style/properties/30dd98f082b01300b867c32d772998e0_images.jpg,/content/drive/MyDrive/project_ml_uas/images/14518.jpg
36936,Men,Personal Care,Fragrance,Perfume and Body Mist,Red,Spring,2017.0,Casual,Ralph Lauren Men The Big Pony Collection Perfume,36936.jpg,http://assets.myntassets.com/v1/images/style/properties/Ralph-Lauren-Men-Perfume_117264f6d24b7bb8afe3df25bf0d0c2e_images.jpg,/content/drive/MyDrive/project_ml_uas/images/36936.jpg
26956,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Jealous 21 Women Black Top,26956.jpg,http://assets.myntassets.com/v1/images/style/properties/d2b6b54a7cd3b96b0156d68d569e132f_images.jpg,/content/drive/MyDrive/project_ml_uas/images/26956.jpg
11820,Men,Footwear,Shoes,Casual Shoes,Green,Summer,2013.0,Casual,Playboy Men Casual Green Casual Shoes,11820.jpg,http://assets.myntassets.com/v1/images/style/properties/bd19614817020d028c5bdcbc1c5f735b_images.jpg,/content/drive/MyDrive/project_ml_uas/images/11820.jpg
11050,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Scullers Men Check Red Shirts,11050.jpg,http://assets.myntassets.com/v1/images/style/properties/41b5128dd4a7843595df937ca7cb956a_images.jpg,/content/drive/MyDrive/project_ml_uas/images/11050.jpg
47341,Women,Free Items,Free Gifts,Handbags,Black,Summer,2010.0,Casual,Baggit Black Sling Bag,47341.jpg,http://assets.myntassets.com/v1/images/style/properties/5dfba09ffb58d833cb0326e7113d7396_images.jpg,/content/drive/MyDrive/project_ml_uas/images/47341.jpg
9969,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Sports,Nike Men As Kobe Hunt Navy Blue T-Shirts,9969.jpg,http://assets.myntassets.com/v1/images/style/properties/143ac7627915e1d6fa4266567108b87c_images.jpg,/content/drive/MyDrive/project_ml_uas/images/9969.jpg
47192,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012.0,Formal,Franco Leone Men Brown Formal Shoes,47192.jpg,http://assets.myntassets.com/v1/images/style/properties/680a77ba99758c559e6717f51435cbfd_images.jpg,/content/drive/MyDrive/project_ml_uas/images/47192.jpg
6995,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,s.Oliver Men's Line Printed Dark Grey T-shirt,6995.jpg,http://assets.myntassets.com/v1/images/style/properties/cd57cc361957dae00375603045d23683_images.jpg,/content/drive/MyDrive/project_ml_uas/images/6995.jpg
46215,Men,Footwear,Shoes,Sports Shoes,Orange,Summer,2012.0,Sports,ADIDAS Men Orange Sports Shoes,46215.jpg,http://assets.myntassets.com/v1/images/style/properties/626f831620dfb63d0ecc780806bc7f64_images.jpg,/content/drive/MyDrive/project_ml_uas/images/46215.jpg
13178,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,FILA Men Dls Nitrous White Sports Shoes,13178.jpg,http://assets.myntassets.com/v1/images/style/properties/ab79299c1e528676484be59140297a33_images.jpg,/content/drive/MyDrive/project_ml_uas/images/13178.jpg
50216,Women,Accessories,Belts,Belts,Grey,Summer,2012.0,Casual,Stoln Women Grey Belt,50216.jpg,http://assets.myntassets.com/v1/images/style/properties/548679aed864c6d8b25404b37e74eedb_images.jpg,/content/drive/MyDrive/project_ml_uas/images/50216.jpg
49516,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Police Men Sliver-Toned Dial Watch PL12897JS-04M,49516.jpg,http://assets.myntassets.com/v1/images/style/properties/63222424db502913ccda62e9f42d16ac_images.jpg,/content/drive/MyDrive/project_ml_uas/images/49516.jpg
45362,Women,Footwear,Shoes,Heels,Olive,Summer,2016.0,Casual,Cobblerz Women Olive Green Sandals,45362.jpg,http://assets.myntassets.com/v1/images/style/properties/5e46c56c0077272b5f259cb52d9f5c51_images.jpg,/content/drive/MyDrive/project_ml_uas/images/45362.jpg
39573,Women,Footwear,Shoes,Heels,Beige,Winter,2015.0,Casual,Catwalk Women Beige Flats,39573.jpg,http://assets.myntassets.com/v1/images/style/properties/1319a367df49ffd12f52f938ef4a14e5_images.jpg,/content/drive/MyDrive/project_ml_uas/images/39573.jpg
9405,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,FILA Men INTENSE White Shoes,9405.jpg,http://assets.myntassets.com/v1/images/style/properties/3f583a5da6375fba7edcd91967f3dc7e_images.jpg,/content/drive/MyDrive/project_ml_uas/images/9405.jpg
4907,Women,Apparel,Topwear,Tops,Green,Summer,2011.0,Casual,Palm Tree Girl's Linnea White Green Kidswear,4907.jpg,http://assets.myntassets.com/v1/images/style/properties/825ece6d246a7925e8a86464881448cb_images.jpg,/content/drive/MyDrive/project_ml_uas/images/4907.jpg
19087,Women,Apparel,Topwear,Kurtas,Off White,Fall,2011.0,Ethnic,W Women Gathered Design Off White Kurta,19087.jpg,http://assets.myntassets.com/v1/images/style/properties/a89cf8fd2f6fcca24c5a74c18d16d9ba_images.jpg,/content/drive/MyDrive/project_ml_uas/images/19087.jpg
9619,Men,Apparel,Topwear,Shirts,Yellow,Fall,2011.0,Casual,Indigo Nation Men Checks Blue Shirt,9619.jpg,http://assets.myntassets.com/v1/images/style/properties/a65ce5035008d0641d567d836d5d408b_images.jpg,/content/drive/MyDrive/project_ml_uas/images/9619.jpg
39849,Girls,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Gini and Jony Girls Striped Blue Top,39849.jpg,http://assets.myntassets.com/v1/images/style/properties/b45ca9f0de9d375d3276e0eb191988d9_images.jpg,/content/drive/MyDrive/project_ml_uas/images/39849.jpg
2900,Women,Footwear,Shoes,Heels,Silver,Winter,2015.0,Casual,Catwalk Women Wedding Collection Silver Heels,2900.jpg,http://assets.myntassets.com/v1/images/style/properties/7a9831345651cc31b67657574d22d661_images.jpg,/content/drive/MyDrive/project_ml_uas/images/2900.jpg
13443,Women,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,United Colors of Benetton Women Solid White Tops,13443.jpg,http://assets.myntassets.com/v1/images/style/properties/3b361aac347e3b1af72cb86d61c8b19c_images.jpg,/content/drive/MyDrive/project_ml_uas/images/13443.jpg
30889,Women,Apparel,Topwear,Kurtas,Rust,Summer,2012.0,Ethnic,Fabindia Women Rust Printed Tussar Kurta,30889.jpg,http://assets.myntassets.com/v1/images/style/properties/a4d5e1e99b649e802cc91624e8bec1ce_images.jpg,/content/drive/MyDrive/project_ml_uas/images/30889.jpg
12659,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Probase Men Stripes White Shirts,12659.jpg,http://assets.myntassets.com/v1/images/style/properties/aa8f0a79d081256c8aba84906fc699e2_images.jpg,/content/drive/MyDrive/project_ml_uas/images/12659.jpg
20537,Women,Accessories,Belts,Belts,Green,Winter,2015.0,Casual,Baggit Women Flora Astro Green Belt,20537.jpg,http://assets.myntassets.com/v1/images/style/properties/Baggit-Women-Flora-Astro-Green-Belt6e4b62940cbf499f57d3be5a3fa645b9_images.jpg,/content/drive/MyDrive/project_ml_uas/images/20537.jpg
13991,Women,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Puma Women Body Train Black Sports Shoes,13991.jpg,http://assets.myntassets.com/v1/images/style/properties/e551ca2f648f45ee49d9d0baaf1e36e7_images.jpg,/content/drive/MyDrive/project_ml_uas/images/13991.jpg
20876,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Skechers Men Casual Black Shoes,20876.jpg,http://assets.myntassets.com/v1/images/style/properties/9080fadc24bf2fdbf11d75c03516c1bb_images.jpg,/content/drive/MyDrive/project_ml_uas/images/20876.jpg
45748,Women,Apparel,Topwear,Kurtas,Lavender,Summer,2012.0,Casual,Folklore Women Purple Kurta,45748.jpg,http://assets.myntassets.com/v1/images/style/properties/fff3118588fde0b116298f1ef8a43d10_images.jpg,/content/drive/MyDrive/project_ml_uas/images/45748.jpg
36094,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,OTLS Men Laurel Black Wallet,36094.jpg,http://assets.myntassets.com/v1/images/style/properties/8a87e74569d9c0c3d86a9db8cf2b18aa_images.jpg,/content/drive/MyDrive/project_ml_uas/images/36094.jpg
2170,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,Probase Mens  Shirts,2170.jpg,http://assets.myntassets.com/v1/images/style/properties/621f8655e5cd0f15a4129777707e06c1_images.jpg,/content/drive/MyDrive/project_ml_uas/images/2170.jpg
3773,Men,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,Status Quo Men's Pink Polo T-shirt,3773.jpg,http://assets.myntassets.com/v1/images/style/properties/87b575a6695654e4b21ada75ceeaf04d_images.jpg,/content/drive/MyDrive/project_ml_uas/images/3773.jpg
9783,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,ADIDAS Men Bnce Hop White Tshirts,9783.jpg,http://assets.myntassets.com/v1/images/style/properties/2913b40a24debaf518fa78b6115f2e21_images.jpg,/content/drive/MyDrive/project_ml_uas/images/9783.jpg
37187,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,United Colors of Benetton Boys Printed White T-shirt,37187.jpg,http://assets.myntassets.com/v1/images/style/properties/0b058a786ab7a384ee898f1fbf405e72_images.jpg,/content/drive/MyDrive/project_ml_uas/images/37187.jpg
7362,Women,Apparel,Topwear,Tops,Blue,Summer,2011.0,Casual,UCB Women's Graphic Print Sequins Blue Top,7362.jpg,http://assets.myntassets.com/v1/images/style/properties/8f838e0f7186aec656923845d68748fe_images.jpg,/content/drive/MyDrive/project_ml_uas/images/7362.jpg
7330,Men,Footwear,Sandal,Sandals,Black,Summer,2013.0,Casual,Red Tape Men Strappy Black Floater,7330.jpg,http://assets.myntassets.com/v1/images/style/properties/ee45b8fcfca7d478d7ff4a08132c9cc2_images.jpg,/content/drive/MyDrive/project_ml_uas/images/7330.jpg
7618,Men,Accessories,Wallets,Wallets,Black,Summer,2011.0,Casual,Wrangler Men Black Leather Wallet,7618.jpg,http://assets.myntassets.com/v1/images/style/properties/ce5042a21c59483e83fce67b051ea88a_images.jpg,/content/drive/MyDrive/project_ml_uas/images/7618.jpg
26209,Women,Personal Care,Fragrance,Perfume and Body Mist,Green,Spring,2017.0,Casual,Perry Ellis Women Reserve Perfume,26209.jpg,http://assets.myntassets.com/v1/images/style/properties/7f1054c4d4134e53ce6068d4a47d920f_images.jpg,/content/drive/MyDrive/project_ml_uas/images/26209.jpg
43339,Men,Footwear,Shoes,Sports Shoes,Charcoal,Summer,2010.0,Sports,Reebok Men Charcoal Zigactivate Sports Shoes,43339.jpg,http://assets.myntassets.com/v1/images/style/properties/3b59ae6df1cdac9464a6ae068507b97a_images.jpg,/content/drive/MyDrive/project_ml_uas/images/43339.jpg
36386,Men,Accessories,Socks,Socks,Black,Summer,2016.0,Casual,Reid & Taylor Men Black Socks,36386.jpg,http://assets.myntassets.com/v1/images/style/properties/148c20df468ccf06ae1c9ffdf135ece0_images.jpg,/content/drive/MyDrive/project_ml_uas/images/36386.jpg
54681,Women,Apparel,Topwear,Kurtas,Navy Blue,Fall,2012.0,Ethnic,Shree Women Cream and Navy Blue Printed Kurta,54681.jpg,http://assets.myntassets.com/v1/images/style/properties/Shree-Women-Cream-and-Navy-Blue-Printed-Kurta_ce104d5bf886b389c579c824b6ccc25d_images.jpg,/content/drive/MyDrive/project_ml_uas/images/54681.jpg
21020,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,Black Coffee Men Solid Black Slim Fit Shirt,21020.jpg,http://assets.myntassets.com/v1/images/style/properties/912e3ede6d60bfdc43129ed9c5e3da28_images.jpg,/content/drive/MyDrive/project_ml_uas/images/21020.jpg
35453,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Doodle Boys Printed White T-shirt,35453.jpg,http://assets.myntassets.com/v1/images/style/properties/f3aae7f34c7429ec0cdefd09861d5756_images.jpg,/content/drive/MyDrive/project_ml_uas/images/35453.jpg
39697,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Spykar Men Ranger Navy Blue Shirt,39697.jpg,http://assets.myntassets.com/v1/images/style/properties/f696f055578cd38f2bf209796d085161_images.jpg,/content/drive/MyDrive/project_ml_uas/images/39697.jpg
23287,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Maxima Men Ssteele White Dial Watch,23287.jpg,http://assets.myntassets.com/v1/images/style/properties/maxima-Men-Watches_ce984141bca8bd3d05a33777cd2d6c5a_images.jpg,/content/drive/MyDrive/project_ml_uas/images/23287.jpg
3504,Men,Footwear,Sandal,Sandals,Brown,Fall,2010.0,Casual,ADIDAS Men Spry Wine Black Sandal,3504.jpg,http://assets.myntassets.com/v1/images/style/properties/92d20316dd7f9f71e57e03068a011d35_images.jpg,/content/drive/MyDrive/project_ml_uas/images/3504.jpg
47886,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Murcia Women Dark Brown Handbag,47886.jpg,http://assets.myntassets.com/v1/images/style/properties/Murcia-Women-Dark-Brown-Handbag_71dc7862f9b63abe007e41a1744908cc_images.jpg,/content/drive/MyDrive/project_ml_uas/images/47886.jpg
8507,Unisex,Accessories,Socks,Socks,Black,Summer,2011.0,Sports,Nike Unisex  Black Socks,8507.jpg,http://assets.myntassets.com/v1/images/style/properties/23c0e465cc4a03bb77a256af8efbe901_images.jpg,/content/drive/MyDrive/project_ml_uas/images/8507.jpg
16891,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Police Men Casual Black Sunglasses,16891.jpg,http://assets.myntassets.com/v1/images/style/properties/01a666e261507f92f5444ff791362a9e_images.jpg,/content/drive/MyDrive/project_ml_uas/images/16891.jpg
27444,Women,Apparel,Topwear,Tshirts,Black,Fall,2015.0,Casual,Jockey Women Black T-shirt,27444.jpg,http://assets.myntassets.com/v1/images/style/properties/96a7f4bbb5f631a57263185c7607a85a_images.jpg,/content/drive/MyDrive/project_ml_uas/images/27444.jpg
12539,Women,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Tantra Women Black Printed T-shirt,12539.jpg,http://assets.myntassets.com/v1/images/style/properties/8ddd3fb0c47aa165d0871be615ddda18_images.jpg,/content/drive/MyDrive/project_ml_uas/images/12539.jpg
30547,Men,Accessories,Socks,Socks,Black,Summer,2012.0,Sports,Nike Men Pack of 3 Socks,30547.jpg,http://assets.myntassets.com/v1/images/style/properties/925a4b33595c132426e24213ca75f2a6_images.jpg,/content/drive/MyDrive/project_ml_uas/images/30547.jpg
10358,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Solid Polo Blue Tshirts,10358.jpg,http://assets.myntassets.com/v1/images/style/properties/6a001960681dadef23f85806bb0179d2_images.jpg,/content/drive/MyDrive/project_ml_uas/images/10358.jpg
43929,Women,Footwear,Shoes,Heels,White,Spring,2013.0,Casual,Catwalk Women White Heeled Shoes,43929.jpg,http://assets.myntassets.com/v1/images/style/properties/7d1ca35003dc1bfc3f10fe761c9ac571_images.jpg,/content/drive/MyDrive/project_ml_uas/images/43929.jpg
